age,numed
42,4
64,10
36,14
20,7
52,15
44,13
53,10
36,13
27,13
52,9
60,14
41,12
64,15
25,2
63,4
54,11
21,9
27,13
63,14
37,9
22,9
54,4
54,6
60,9
19,7
25,9
51,9
47,9
44,6
18,10
57,9
22,10
36,10
33,9
39,10
49,16
41,9
35,10
40,12
30,13
25,9
25,10
37,14
53,15
34,12
22,9
18,9
52,14
45,9
19,10
33,13
45,10
43,13
40,9
41,13
25,9
22,13
52,10
45,10
32,16
26,13
24,10
37,9
49,9
43,14
35,9
37,15
17,7
48,9
40,14
26,10
35,13
21,10
54,6
40,13
51,10
60,9
22,10
20,9
21,7
21,10
43,10
36,13
65,9
48,9
37,14
20,8
41,9
55,5
39,13
41,10
80,11
59,6
52,7
39,13
56,10
69,9
49,13
33,9
28,9
49,10
51,9
42,10
66,9
44,11
26,9
43,10
28,6
25,13
17,7
52,13
34,9
24,10
41,13
65,10
36,10
19,9
43,10
39,14
48,7
50,11
21,10
36,9
33,9
50,13
49,14
34,13
70,16
39,9
44,10
32,13
40,5
46,9
21,10
40,13
47,7
19,9
22,10
20,10
46,13
41,13
17,6
41,9
28,9
20,10
24,9
33,10
44,10
26,9
47,11
24,9
58,13
41,9
38,4
21,10
33,10
23,10
40,6
47,9
41,13
38,13
50,4
45,9
65,13
33,9
34,12
65,14
24,7
26,13
55,9
66,13
43,13
37,13
22,9
21,7
69,15
27,14
48,9
24,13
18,7
53,9
26,9
60,10
21,10
39,3
45,10
76,9
19,10
34,10
54,10
23,13
44,4
27,10
23,8
37,9
41,9
21,10
37,9
63,9
35,7
47,5
41,10
50,9
26,9
36,10
47,10
51,10
41,9
40,15
32,13
37,13
40,13
56,13
50,9
28,5
28,9
19,7
44,9
42,15
47,10
31,10
61,7
21,10
26,13
58,9
35,13
35,11
29,12
40,14
33,13
38,10
50,11
66,10
36,10
33,7
55,14
46,9
36,12
41,8
30,9
29,8
60,10
24,9
42,10
26,9
37,13
27,3
26,9
23,11
60,14
49,9
46,10
21,9
48,15
70,5
44,14
58,13
41,12
54,4
42,14
28,6
65,7
35,9
82,3
48,10
44,16
68,14
42,9
24,9
54,10
22,10
43,10
17,5
46,9
59,10
37,9
70,9
57,9
47,9
31,9
23,9
17,8
63,1
44,15
30,15
23,10
44,14
24,10
34,10
37,10
24,7
32,9
42,9
20,10
34,10
37,10
47,9
25,5
36,9
60,9
64,9
32,13
33,6
71,13
55,10
85,9
57,4
39,15
25,10
58,10
57,9
30,11
19,7
40,10
28,9
43,13
40,9
19,9
24,9
34,13
22,9
64,11
55,4
26,7
80,9
79,16
58,13
43,13
43,9
46,9
35,9
51,11
52,14
43,13
68,10
34,13
37,13
22,9
32,9
65,6
28,10
37,9
40,13
40,7
52,9
35,10
62,3
49,11
49,9
47,13
45,9
37,2
36,11
36,6
44,13
51,14
25,10
28,9
57,9
46,9
59,6
28,7
25,9
35,9
27,12
29,13
43,9
38,9
26,10
55,14
36,9
37,10
23,9
34,9
41,7
44,11
48,11
35,9
43,13
57,13
44,9
28,9
55,6
52,9
30,9
31,16
21,10
50,15
43,13
33,9
23,11
35,13
18,10
21,10
33,13
30,13
21,10
36,13
38,10
33,14
24,11
24,10
39,10
43,9
43,13
62,14
30,13
25,7
45,9
22,10
73,13
26,10
24,9
18,8
35,13
22,10
28,10
38,10
68,16
40,9
32,10
42,9
31,9
33,13
54,13
63,9
67,13
47,9
67,13
33,9
33,9
25,13
25,10
35,10
54,9
35,9
18,7
54,9
30,7
29,6
41,13
40,12
46,10
39,12
42,13
49,13
23,10
34,4
42,9
31,10
72,9
31,11
90,14
27,13
18,9
30,9
27,9
27,7
28,9
40,9
43,14
26,9
48,11
41,12
32,9
23,9
35,7
42,10
27,13
34,9
25,13
46,13
34,10
39,9
33,9
25,13
45,11
46,13
23,9
37,10
39,14
38,9
35,10
49,13
37,12
45,9
71,8
44,13
19,10
38,11
42,9
29,11
48,7
56,11
32,9
19,9
57,10
55,6
48,7
46,8
36,5
66,13
26,9
58,11
62,13
31,13
77,11
25,9
38,13
33,13
51,10
20,11
40,9
20,6
41,10
44,8
35,9
35,9
46,10
24,10
18,10
37,9
58,16
55,11
68,9
41,13
50,14
48,9
42,10
45,9
43,10
37,10
43,13
36,9
60,9
27,9
36,13
47,12
33,10
19,8
33,13
34,13
33,9
57,10
59,14
36,9
60,12
33,11
41,13
20,10
28,13
24,14
31,8
38,9
40,13
55,13
49,9
33,9
52,3
24,13
46,13
20,10
50,3
22,9
32,10
46,9
62,9
39,10
26,10
20,10
37,10
40,10
22,10
32,13
41,10
24,12
40,9
37,15
42,14
56,5
20,10
55,9
29,9
37,9
61,13
26,13
49,10
18,4
30,5
24,9
24,9
37,9
37,9
36,10
40,9
44,9
43,9
19,10
50,14
17,6
39,9
43,9
43,9
40,14
31,10
25,13
30,13
55,5
55,4
29,10
28,13
30,9
33,9
23,9
71,7
22,10
21,10
62,9
22,10
49,9
31,12
27,12
27,14
26,10
30,10
17,6
26,10
45,9
50,9
31,9
51,12
56,5
24,13
29,8
26,10
51,10
32,9
47,13
30,9
41,7
49,10
40,10
62,9
43,13
76,3
40,14
35,13
27,9
54,13
55,9
21,10
20,10
39,9
26,13
20,9
28,9
56,10
39,8
44,13
55,9
54,9
30,13
34,9
42,9
50,10
34,10
23,11
27,13
81,13
47,7
57,3
65,11
33,14
37,9
53,13
27,13
47,9
42,12
39,10
58,13
20,9
19,9
39,9
51,9
52,9
53,10
50,10
36,9
30,13
30,10
50,9
76,4
46,13
24,10
26,9
56,15
50,13
22,10
23,13
51,9
58,6
38,5
45,10
55,9
45,10
42,10
44,13
60,13
27,10
25,10
61,13
43,9
44,11
63,4
46,14
47,10
37,10
43,9
46,14
48,6
61,12
53,9
79,4
44,9
54,9
22,10
47,9
18,9
25,6
24,10
37,13
51,10
35,9
59,10
46,10
45,11
19,9
22,9
41,13
33,9
26,9
22,10
29,9
22,9
34,12
23,8
20,9
25,13
59,9
44,10
55,10
77,10
42,14
47,9
42,10
45,10
23,9
60,5
23,10
52,9
49,9
20,10
20,9
23,9
30,10
45,9
30,15
17,5
22,9
25,13
52,10
40,10
18,6
58,9
30,9
59,6
29,10
26,11
39,13
33,13
21,10
22,10
25,10
19,10
44,10
35,9
40,9
19,7
37,9
32,11
52,9
36,9
38,10
57,13
22,10
80,9
20,10
40,7
36,13
27,9
52,9
43,9
35,9
29,9
27,10
24,9
49,14
26,10
47,9
20,10
19,9
34,14
20,9
23,7
25,13
21,9
25,9
63,10
25,13
28,9
39,14
28,10
30,13
41,11
52,12
36,9
47,13
27,5
32,10
52,9
50,9
21,10
60,9
47,7
54,9
32,14
61,10
21,9
29,10
36,9
38,9
59,6
43,10
19,7
42,13
33,10
47,9
51,9
28,10
61,10
23,13
31,5
38,7
21,5
22,9
35,14
53,13
40,9
36,9
33,9
23,9
51,9
31,9
28,9
26,13
32,13
43,13
19,9
46,7
49,16
31,6
45,13
41,3
22,10
25,13
46,15
44,10
25,9
30,13
54,13
34,13
34,9
30,13
21,11
27,13
29,10
60,10
36,14
27,14
57,10
24,2
63,10
29,13
34,13
27,9
31,11
31,13
55,10
64,9
20,9
44,9
35,7
41,10
38,10
21,10
64,13
42,4
31,10
42,12
35,12
36,10
23,8
20,10
26,13
56,13
40,12
19,7
33,9
45,12
41,9
29,9
46,14
48,12
38,9
29,10
35,9
59,13
27,9
43,10
70,13
30,9
24,10
76,9
25,9
39,12
36,13
23,8
60,4
20,10
54,2
20,10
22,9
24,13
41,9
35,10
23,3
54,16
17,7
43,9
33,8
30,15
38,10
54,9
39,9
32,10
61,4
24,11
22,13
34,9
18,6
20,9
53,9
32,10
68,10
28,10
28,10
54,10
21,10
52,13
25,10
30,14
33,10
49,13
58,4
45,11
67,4
42,13
69,9
61,9
34,10
28,10
19,9
31,10
32,10
76,15
53,12
46,9
43,4
48,9
39,10
59,4
19,10
40,10
63,6
44,10
46,10
22,6
36,12
57,10
58,9
25,13
59,10
36,9
29,14
49,13
42,12
43,10
46,9
43,10
40,12
43,8
48,9
26,9
30,11
58,10
43,9
53,9
74,10
64,10
45,13
32,3
23,6
38,10
42,13
24,10
63,9
25,10
37,10
28,9
31,10
46,15
44,13
42,14
45,16
52,13
40,13
26,9
55,13
17,6
27,10
71,10
35,13
17,6
26,9
22,10
51,13
33,10
41,12
50,14
26,9
21,9
53,9
32,9
19,10
22,13
58,9
47,13
51,10
42,13
28,13
29,9
50,9
22,10
47,10
60,10
46,9
58,13
62,10
47,14
59,9
41,9
31,9
18,9
64,9
51,9
47,13
68,13
32,9
39,5
37,12
29,9
44,9
46,15
40,5
19,9
65,9
52,13
40,13
61,5
30,9
61,7
33,11
32,13
32,12
32,13
37,9
53,7
51,14
29,11
48,9
69,9
28,14
55,13
45,11
18,10
60,4
38,9
19,10
18,7
33,10
33,10
29,14
37,10
50,9
19,10
28,6
43,13
23,10
47,4
21,10
19,10
47,13
36,14
62,13
65,9
46,15
35,7
50,5
20,10
17,7
33,10
57,10
53,13
47,13
62,14
35,9
27,13
23,9
27,14
39,11
25,13
24,10
23,9
29,13
30,13
34,9
32,6
18,7
20,11
38,13
18,8
41,5
21,11
36,9
61,10
30,10
26,10
27,13
45,9
47,9
19,10
29,9
51,9
34,12
42,9
26,3
20,10
43,12
20,10
27,9
46,10
39,9
33,10
42,11
23,9
29,13
27,9
43,9
23,10
40,14
35,10
30,9
59,7
65,10
28,14
79,13
43,14
54,4
27,9
30,13
22,13
34,9
18,7
40,11
28,5
18,9
46,10
23,9
77,10
41,14
48,10
29,13
41,7
41,5
34,12
49,12
49,9
30,9
28,13
62,13
41,10
20,10
61,1
30,13
29,15
50,14
44,9
25,13
62,11
57,10
35,13
26,13
60,4
22,10
62,14
26,9
26,10
44,13
32,13
66,13
24,1
19,10
54,13
37,9
38,13
37,13
22,10
34,10
35,9
42,14
47,13
29,13
34,9
38,13
62,9
35,9
37,9
47,9
37,10
22,11
60,7
31,10
74,6
63,9
30,7
44,9
40,15
35,10
50,10
18,10
33,11
59,4
17,7
47,9
51,10
26,13
32,10
55,9
36,10
54,9
19,9
32,14
52,16
39,9
39,9
59,9
55,13
54,9
31,9
19,7
30,9
47,13
31,12
32,13
33,11
31,9
32,9
46,9
29,9
41,9
39,9
34,9
23,13
53,14
45,9
34,13
47,9
24,4
42,14
53,10
38,9
26,9
18,7
43,6
26,13
47,13
26,11
21,10
32,10
48,16
39,14
58,13
55,4
40,9
33,9
74,16
49,9
56,7
29,13
25,12
57,8
29,9
28,9
59,9
30,13
28,9
19,10
40,10
28,10
48,13
20,10
58,13
19,10
75,9
24,13
31,9
28,9
41,9
23,10
46,9
33,8
34,10
47,13
81,9
45,9
35,9
59,13
46,13
39,9
23,10
25,12
37,2
49,10
25,9
32,13
34,10
40,13
33,9
78,4
31,13
61,10
22,9
29,11
37,9
35,7
52,14
37,9
18,7
37,6
46,15
25,7
47,13
55,13
32,10
25,10
50,9
18,8
25,5
23,13
51,9
47,9
37,9
37,10
27,3
19,7
52,8
25,11
17,8
21,9
41,11
55,9
20,6
24,10
41,13
23,10
33,9
29,13
50,10
37,7
48,11
19,10
40,10
30,9
65,7
44,13
32,13
41,10
28,4
44,11
39,12
59,9
31,14
34,9
20,9
33,13
52,16
31,12
39,9
35,9
37,9
44,15
28,12
17,7
23,13
35,9
19,10
30,9
27,13
29,9
27,11
37,9
44,11
34,13
43,9
41,9
34,9
23,10
51,9
24,12
38,9
24,9
53,16
33,10
24,9
45,14
31,7
38,10
28,13
38,11
25,13
29,10
29,9
48,9
24,11
31,9
36,10
62,13
25,13
55,9
21,10
60,5
41,12
43,9
30,9
47,10
50,9
41,9
23,9
38,4
30,12
35,9
25,10
61,15
71,9
35,9
35,9
38,9
27,11
51,2
55,12
45,13
33,11
25,10
52,16
46,10
34,10
52,13
47,10
46,13
36,10
69,4
34,10
36,9
31,9
31,9
38,13
57,10
24,12
37,9
69,10
39,14
38,11
34,9
21,9
21,10
61,9
35,9
29,10
18,6
41,9
42,8
52,14
38,8
51,9
55,9
20,10
23,10
24,12
48,13
22,9
22,10
28,10
28,14
34,13
25,9
48,9
32,9
31,5
65,9
56,10
22,11
27,13
27,9
30,14
33,10
50,13
19,10
42,9
37,9
26,9
32,8
43,10
47,9
26,13
24,10
34,7
33,9
35,14
57,9
45,9
42,10
25,13
56,9
25,9
23,13
35,10
28,5
41,12
26,9
37,9
22,9
30,13
42,13
38,11
49,1
27,13
43,9
68,10
41,9
25,9
23,13
68,13
17,6
45,13
45,11
30,10
49,10
42,10
29,9
21,10
20,10
59,7
26,6
25,14
33,9
35,9
45,9
66,10
67,3
33,12
38,9
72,9
21,10
39,10
41,9
22,10
49,10
24,13
25,7
26,10
50,9
23,9
41,6
60,9
67,9
77,13
62,10
22,10
37,10
17,7
52,14
31,9
23,13
27,9
38,10
23,6
22,10
61,9
55,3
23,10
39,3
38,16
25,10
25,13
66,10
30,10
32,9
43,10
18,4
20,7
20,9
34,14
33,12
40,9
33,9
30,9
41,1
20,10
40,13
44,13
50,3
38,15
30,9
45,10
25,13
22,10
25,10
63,13
55,9
26,10
22,10
41,9
21,11
39,9
82,11
18,7
60,7
22,10
39,10
34,9
50,14
53,10
27,9
37,10
25,9
33,10
34,13
35,11
51,10
33,6
57,9
25,10
56,4
34,13
36,13
46,9
55,9
88,15
60,10
40,14
21,10
46,9
56,16
36,9
67,10
35,10
20,10
34,9
23,9
19,9
19,10
25,10
53,9
18,10
31,9
33,4
33,10
45,15
35,10
20,9
36,7
36,9
51,9
45,14
45,15
24,3
28,11
63,7
35,9
25,13
36,11
44,9
49,9
52,2
27,13
35,10
51,13
49,4
35,13
28,10
37,10
65,13
24,13
30,12
38,9
58,9
57,14
40,13
42,10
31,9
17,8
42,10
25,14
40,10
65,15
29,14
31,13
71,14
34,13
25,9
40,9
67,10
40,9
18,9
38,13
38,7
42,9
36,9
23,2
56,9
36,10
22,10
39,8
36,15
44,10
38,7
19,10
37,6
57,9
54,8
18,10
22,10
63,4
38,9
26,7
40,7
20,9
39,6
28,9
30,10
42,9
42,9
21,9
40,10
36,7
67,10
65,10
50,13
18,6
31,9
36,10
20,9
34,9
24,9
38,9
17,6
52,9
34,14
30,9
49,15
45,5
46,13
34,13
21,8
17,7
23,10
32,10
22,10
48,9
27,13
43,14
44,9
55,10
31,9
34,9
34,9
37,13
21,10
35,11
28,10
62,9
40,10
34,13
32,14
70,10
23,9
30,9
57,9
34,15
24,6
41,13
38,4
48,12
43,13
18,10
35,13
42,9
30,10
42,13
48,10
70,9
37,5
51,11
35,9
59,13
57,13
26,9
26,3
19,9
34,9
56,13
25,13
46,15
22,9
32,11
72,10
36,9
28,9
76,5
37,9
42,13
44,10
33,10
53,16
28,10
69,13
20,10
33,10
47,9
50,9
22,10
20,9
42,13
23,9
24,9
32,10
41,13
35,9
40,14
25,10
34,16
23,11
30,14
55,14
26,14
42,9
39,14
52,9
42,10
25,13
27,13
30,4
23,13
47,13
58,13
18,9
52,10
24,9
58,9
35,9
31,11
46,10
43,14
21,9
52,10
24,13
22,9
39,10
34,9
58,13
26,13
29,9
67,13
28,12
62,10
54,3
36,10
18,8
25,11
48,10
56,6
30,15
41,9
59,9
36,7
30,9
27,9
19,9
30,13
47,11
39,9
31,9
44,12
37,9
28,10
38,9
26,9
44,10
40,10
53,9
31,10
18,9
43,9
30,9
19,9
36,9
19,10
25,14
36,7
22,10
42,13
33,10
38,9
21,10
33,9
52,9
30,10
18,10
24,10
17,6
48,10
66,4
46,10
55,9
28,13
33,9
44,9
43,9
42,10
39,11
23,6
20,10
29,10
54,10
34,11
30,13
59,7
40,4
37,9
45,9
55,14
49,10
67,14
49,12
30,9
56,10
29,10
33,9
25,10
28,11
23,9
39,9
37,13
39,14
32,13
26,13
57,10
36,5
30,13
27,9
21,10
22,9
43,9
20,10
30,9
57,14
42,11
29,11
44,9
28,12
42,9
26,13
29,10
42,13
30,9
21,10
59,9
21,10
56,9
39,1
21,10
48,13
35,9
43,13
23,11
17,6
41,13
35,14
22,10
53,9
42,10
36,9
44,13
27,13
39,9
59,5
34,10
17,8
31,9
59,10
39,10
46,13
31,9
27,13
18,7
46,10
55,13
48,13
53,9
44,13
43,10
50,9
56,4
27,9
20,9
18,6
34,9
38,10
40,13
55,10
35,9
26,9
54,13
22,9
52,9
33,6
42,14
19,9
45,10
53,9
46,9
25,10
90,13
33,9
45,10
47,9
38,14
35,15
37,9
53,14
56,13
18,7
44,9
50,10
26,13
36,10
37,7
32,13
38,12
62,9
46,9
41,9
37,9
27,10
38,12
35,8
34,13
50,9
28,10
67,13
34,10
19,10
23,9
50,9
45,14
17,8
59,9
25,9
21,10
50,15
17,6
63,9
31,14
45,9
25,9
20,8
31,10
42,16
56,10
47,9
69,9
42,13
19,9
56,10
33,13
61,14
38,9
50,9
39,10
35,9
27,10
40,10
59,16
20,10
42,9
59,10
54,16
38,10
53,13
20,10
54,10
41,14
33,9
35,9
22,9
45,13
29,14
56,14
23,13
30,9
17,7
35,10
25,2
42,11
42,9
19,9
32,12
44,10
53,10
47,13
24,10
30,10
42,9
19,9
37,7
26,6
25,9
52,10
50,9
40,15
32,9
37,9
42,14
47,9
47,10
28,13
27,13
61,9
47,3
30,12
54,9
56,15
69,10
30,9
36,10
42,7
45,13
39,13
26,7
28,13
31,14
32,3
51,9
29,9
38,14
64,10
26,10
68,3
32,9
29,10
51,2
21,9
26,6
33,13
26,9
52,9
31,9
29,9
19,10
51,9
45,5
20,9
40,10
43,16
52,10
46,10
24,9
20,5
38,13
44,13
24,13
32,15
49,4
36,14
31,9
46,3
46,10
46,10
29,9
37,9
44,4
28,10
28,13
48,9
52,7
19,9
31,13
47,13
37,9
22,10
46,12
51,9
50,14
38,4
40,9
58,10
36,9
26,13
17,8
49,6
39,14
46,13
26,9
40,14
53,16
60,10
28,9
22,10
31,9
45,9
34,9
27,14
40,10
68,9
51,9
55,9
43,12
23,13
48,9
42,10
51,9
32,9
34,10
31,9
71,4
17,6
37,9
26,8
17,7
34,13
46,7
33,9
41,14
59,6
50,9
46,9
45,14
27,9
31,13
32,9
28,9
32,13
36,12
39,11
23,9
44,9
37,10
36,4
45,7
43,9
49,15
37,9
26,9
34,15
51,10
24,10
67,13
40,9
32,9
21,10
39,10
33,7
48,9
21,10
68,11
24,9
24,7
23,13
40,9
48,13
42,9
45,13
31,9
53,11
25,13
32,10
34,7
41,13
57,9
25,6
40,10
17,7
17,5
82,10
40,12
26,10
37,10
25,6
65,6
39,13
36,9
37,9
23,9
34,9
63,13
59,9
49,10
62,5
17,7
28,6
45,13
40,13
45,9
20,5
19,6
59,13
41,9
49,10
37,11
31,9
21,10
27,13
20,9
51,9
46,2
48,10
39,14
50,12
41,9
21,10
54,12
40,9
44,9
50,9
42,10
34,9
46,10
35,9
38,12
37,15
30,9
22,13
21,9
40,1
56,9
48,5
21,11
52,7
60,14
45,16
30,9
31,9
43,9
36,5
42,15
28,14
62,15
65,9
45,11
47,13
43,12
24,10
44,9
25,9
21,10
29,11
21,10
41,15
64,13
55,10
42,9
63,9
21,10
28,11
45,9
21,9
34,14
53,8
45,9
47,9
41,7
35,13
43,14
53,2
34,10
46,11
59,12
53,13
33,4
45,9
48,14
42,10
55,9
46,9
17,7
23,10
21,9
53,9
61,9
58,9
36,9
45,10
39,13
39,13
48,16
41,13
30,12
50,12
51,9
23,10
41,10
47,9
51,13
60,9
51,13
20,10
29,9
42,10
32,9
19,8
34,11
48,9
38,10
38,15
40,13
39,14
38,14
26,13
23,10
20,3
49,13
23,9
47,13
43,10
56,10
60,7
29,9
25,13
39,11
37,11
38,13
47,9
50,15
64,9
35,10
25,7
42,13
51,13
21,9
53,14
29,11
34,15
37,14
20,8
18,10
57,10
47,11
27,10
23,11
36,13
48,9
40,10
51,13
59,5
32,10
39,10
32,9
38,9
44,13
51,9
54,9
22,10
19,9
31,12
53,9
28,13
19,9
40,10
21,10
39,13
40,14
36,9
18,5
32,13
50,9
18,7
19,9
53,10
49,9
40,13
31,10
47,9
35,10
47,10
43,14
51,10
54,14
76,5
33,4
19,8
49,11
26,9
23,10
49,9
24,10
48,9
36,10
33,8
31,13
53,13
22,13
43,9
31,12
53,14
36,13
47,9
52,10
39,9
24,13
17,6
53,14
21,10
29,13
34,13
28,10
61,13
20,9
47,9
40,13
26,10
53,10
26,13
39,15
17,7
46,16
34,13
45,13
23,9
41,9
26,13
28,13
18,7
38,9
66,11
28,13
49,14
29,13
43,14
34,14
30,11
25,13
27,13
25,9
22,10
26,9
49,9
44,9
37,12
39,13
33,9
41,14
65,13
40,13
26,13
31,10
28,10
71,9
25,13
25,4
19,10
36,15
56,9
34,10
39,13
31,15
22,9
44,10
60,9
65,7
44,10
53,9
28,9
41,13
40,9
35,7
41,5
28,9
53,9
26,10
28,9
27,10
27,9
26,9
53,9
34,9
50,14
30,9
47,9
27,9
55,10
21,10
35,10
31,8
39,14
30,13
39,9
19,10
25,9
57,9
21,10
30,4
25,10
32,11
26,9
42,10
39,10
48,13
24,10
46,11
53,10
36,10
34,9
25,9
33,10
45,13
31,12
21,9
33,5
44,10
34,11
30,10
32,10
46,9
29,13
20,10
35,9
35,9
29,9
21,9
43,13
33,9
61,15
42,14
33,8
35,10
32,9
22,10
61,9
28,11
24,9
58,14
42,9
56,10
26,10
25,9
59,9
65,13
57,14
36,12
42,10
18,8
18,7
28,9
20,9
19,10
28,13
37,11
23,10
60,10
17,8
37,13
29,11
34,9
36,10
37,10
47,13
22,9
61,9
57,3
33,16
54,9
40,14
40,8
40,9
35,7
32,7
49,10
31,9
58,13
26,13
35,4
25,10
43,8
32,10
45,13
48,9
31,3
20,10
28,9
50,13
22,9
19,10
38,13
23,9
24,13
26,11
45,9
88,10
19,7
24,9
84,3
48,6
46,10
31,9
58,9
35,9
36,9
36,15
47,14
57,5
30,10
30,14
19,8
30,13
23,10
41,15
52,10
27,12
59,9
21,9
60,9
69,15
24,9
19,9
60,12
64,10
39,11
51,12
51,6
25,10
17,6
37,10
74,9
26,13
23,9
57,15
20,7
37,9
46,13
39,10
40,9
50,9
25,1
44,9
41,9
30,9
38,11
54,6
40,9
37,7
46,13
38,9
20,10
71,12
35,10
62,13
34,13
56,9
30,14
17,7
18,7
35,7
21,9
46,9
33,10
27,10
36,10
42,4
35,9
25,13
47,13
44,15
51,9
53,9
47,9
20,7
32,10
28,9
58,3
52,9
35,14
30,10
33,10
56,13
21,10
56,10
56,13
45,13
20,10
62,9
24,13
52,13
23,9
36,14
40,10
30,10
41,5
59,9
27,14
19,10
41,10
27,13
50,9
29,3
38,13
30,9
48,13
39,12
40,11
27,7
59,14
31,9
34,9
47,15
64,2
29,5
38,9
42,13
49,13
53,10
35,10
70,13
38,9
36,13
34,13
24,13
23,10
21,10
47,10
59,4
33,12
63,10
18,9
32,13
33,13
19,9
27,9
40,10
38,12
20,9
35,9
22,10
40,14
34,10
23,6
26,13
53,10
34,10
39,9
25,5
18,7
65,13
49,13
64,6
68,13
56,10
68,9
35,13
50,9
45,9
43,13
39,10
37,9
45,13
20,10
36,12
26,10
36,13
47,13
34,9
53,10
32,13
44,3
25,9
35,3
34,12
42,10
47,9
23,9
56,9
50,16
38,9
46,11
47,12
38,9
42,9
48,9
27,9
40,11
53,16
75,11
39,13
46,12
51,9
34,9
23,10
32,11
45,10
21,10
36,9
40,6
20,6
68,5
40,13
20,10
48,14
27,13
57,11
54,9
47,9
30,10
17,7
35,10
56,8
20,9
38,13
19,10
24,9
31,10
44,13
21,10
41,10
18,7
23,5
37,10
46,11
43,13
31,2
40,10
27,15
64,10
31,11
48,14
37,13
28,10
42,10
60,4
17,7
21,10
46,6
18,9
22,9
44,13
36,9
65,11
26,9
21,6
41,9
28,10
27,10
19,10
40,10
19,9
40,11
37,9
33,10
34,9
44,12
33,10
72,9
19,9
59,11
40,9
35,9
22,12
41,14
59,10
50,8
21,12
40,9
22,9
43,3
17,7
42,4
37,10
19,8
43,3
46,5
18,9
50,15
47,4
31,9
33,4
27,9
59,9
39,9
29,10
26,13
24,9
25,10
30,10
52,7
51,14
30,13
19,10
23,10
37,16
25,10
49,15
30,9
40,10
20,9
35,11
24,13
32,9
35,9
20,9
29,9
25,9
50,4
24,9
49,13
30,9
37,10
50,9
20,9
49,9
55,4
61,8
22,9
23,12
43,9
39,13
21,10
52,9
30,11
42,13
50,13
51,12
47,6
49,5
45,9
48,10
36,13
20,10
61,9
72,13
19,10
54,13
47,10
39,9
24,7
44,10
19,9
20,9
23,9
58,9
20,8
62,9
25,9
67,13
37,12
36,9
38,11
23,9
28,9
25,9
41,16
63,13
60,9
31,9
29,9
37,13
51,5
45,10
27,9
18,10
34,9
66,16
19,10
36,9
35,13
27,9
29,10
25,9
22,10
41,10
20,12
52,9
34,10
44,15
50,14
49,13
36,13
71,15
20,9
20,10
59,9
41,3
38,10
55,9
17,5
45,13
43,9
19,8
33,9
63,9
39,9
34,9
31,12
21,8
23,11
20,10
45,13
59,9
58,14
66,9
37,11
29,10
32,13
39,13
57,9
57,14
50,9
44,13
56,11
26,14
22,10
26,11
33,13
36,11
45,10
56,16
23,10
23,10
35,13
39,13
45,9
21,10
56,9
31,9
44,8
21,10
31,9
20,9
17,7
44,9
19,10
71,9
23,10
21,9
29,14
33,10
46,9
21,10
36,10
70,14
19,9
29,10
34,12
26,10
30,13
34,10
24,13
28,9
24,10
76,13
19,8
45,6
24,10
37,13
24,13
24,13
40,9
20,10
23,7
25,10
64,12
53,14
28,10
52,14
28,15
31,12
77,13
22,9
17,7
38,13
45,7
25,10
50,9
53,9
24,9
33,9
57,14
39,15
30,10
31,9
39,10
30,13
48,10
62,14
39,9
34,9
45,14
32,7
40,10
17,6
19,6
25,9
42,10
66,13
63,9
43,4
26,9
23,9
39,15
47,9
36,9
35,9
25,9
21,10
46,9
43,6
31,16
41,9
50,9
36,7
31,9
45,4
50,7
52,4
40,16
55,13
64,6
51,15
30,10
56,14
35,9
55,6
30,9
34,9
36,11
43,9
24,10
30,6
33,11
32,12
29,13
50,9
18,7
20,7
45,14
22,10
45,15
41,9
42,4
24,13
22,9
28,9
23,10
21,4
23,13
45,10
41,9
49,9
38,10
37,9
70,13
24,9
28,13
24,11
83,6
69,16
37,9
28,13
54,10
71,9
56,9
27,13
42,14
21,9
29,11
27,4
32,13
31,10
38,10
55,16
48,9
58,9
23,10
28,10
49,10
51,9
23,9
40,9
59,9
47,13
37,9
39,12
43,10
40,11
48,6
29,5
48,10
37,13
19,9
28,6
56,3
45,9
60,10
53,14
37,9
31,9
29,11
31,9
39,9
31,13
42,13
17,7
19,9
24,13
62,9
34,2
47,14
58,13
23,11
33,9
76,9
40,9
28,4
41,10
46,9
22,10
29,11
26,9
31,13
22,9
41,10
29,9
60,11
72,9
41,10
19,10
25,13
24,13
59,5
17,7
59,13
69,10
25,10
